id;date;clientId;nit;products;1;2;3
5484790972;4/19/2020;6214290374;8484405753;5647382910;1;8712658490;1
8928556295;6/24/2020;1663515980;8459104761;3333333333;8;3987678909;6
2788525281;5/21/2020;6866757681;8489301271;5647382910;1;3333333333;3
4609310155;5/21/2020;6431415701;2903800421;4444444444;9;3333333333;6
7419484015;5/5/2020;0734479433;0616592035;1111111111;4;1111111111;6
2543008667;4/8/2020;2504663722;5210358623;2222222222;7;2222222222;2
9993655600;9/2/2020;8791902428;6410551649;6734957456;6;6734957456;3
2060295351;8/22/2020;1987618874;9289977973;6734957456;8;8712658490;5
7044029663;8/7/2020;4383696872;4377106384;4444444444;8;4444444444;3
9486707502;6/14/2020;0604801149;4826286813;5647382910;6;1111111111;2
9379297815;6/27/2020;2693981484;5009398036;4444444444;8;3333333333;7
0344110990;6/15/2020;9843052684;6048236131;3333333333;4;1111111111;6
8262475585;7/7/2020;5844199898;0631083278;5647382910;5;6734957456;2
2953097147;6/30/2020;3514830002;3528529709;2222222222;8;6578901234;8
5927961770;8/20/2020;7080636442;9678220679;3987678909;1;5647382910;8
1741055172;8/31/2020;5998708512;9031033324;6734957456;8;8712658490;6
1629109592;9/19/2020;0905331060;2008666107;6734957456;8;2222222222;1
0018246087;5/1/2020;1633120872;6197760533;6734957456;1;2222222222;3
0405590350;5/15/2020;6418165233;9107595085;5647382910;9;2222222222;2
2604924862;8/13/2020;0718723740;8647964713;5555555555;1;3987678909;3
0363616438;4/14/2020;9537266672;0323201164;6578901234;8;4444444444;1
3196941957;8/25/2020;6136661829;6676975017;2222222222;4;1111111111;4
6612958197;6/11/2020;0087925559;9937419255;3333333333;7;5647382910;6
1557059667;5/20/2020;6846197818;8941855837;8712658490;8;5555555555;5
3080332407;8/2/2020;8270928348;8074562182;2222222222;3;4444444444;7
5512956574;6/25/2020;6153240852;1193567432;3987678909;2;3987678909;6
6848768278;4/15/2020;4652525540;8718190189;8712658490;3;8712658490;4
3706773759;6/9/2020;0119628651;7121051427;6734957456;1;2222222222;9
6224703051;6/23/2020;0778670511;7678794614;3987678909;1;5647382910;8
4015987837;6/30/2020;6036231040;7119347225;6734957456;9;1111111111;5
0588019577;4/2/2020;6410931824;9854343979;5555555555;7;3333333333;7
7002553682;7/18/2020;9793560835;2768828181;6734957456;5;1111111111;1
2701482038;9/1/2020;5942732299;5363742977;3333333333;4;3987678909;6
7999549339;4/10/2020;5720721746;2966613947;8712658490;1;8712658490;1
4985844578;8/19/2020;3049116358;1225355494;2222222222;2;3987678909;3
3090420368;8/29/2020;3509698282;8057446188;6578901234;1;5647382910;5
3121765620;8/13/2020;5272252357;3849231755;3987678909;7;3987678909;2
6056668886;7/5/2020;7264267539;6035398669;5555555555;3;1111111111;2
5831292525;4/30/2020;6884114746;1818557487;5647382910;1;3987678909;9
9079245704;8/29/2020;2421755131;0163566410;1111111111;6;3987678909;6
5700378590;8/4/2020;1276040431;5846803997;4444444444;6;4444444444;1
3608945717;7/1/2020;8779051499;8302057207;5555555555;4;1111111111;6
4957774269;4/30/2020;8926264122;8100127077;8712658490;5;3333333333;6
6540380879;8/30/2020;6761383404;9727264212;5647382910;6;5555555555;6
1201374227;5/19/2020;6847467231;2239794097;6734957456;4;3333333333;1
5390381912;4/28/2020;3452998711;4806290386;3987678909;2;5647382910;5
1776431286;8/26/2020;8084645676;9003585032;4444444444;5;6734957456;2
6934673050;7/23/2020;4509393288;6661639768;6578901234;7;4444444444;8
2043659138;4/11/2020;4854451327;7128033750;1111111111;1;5647382910;4
0521176646;8/20/2020;9682427223;6463455334;5555555555;9;2222222222;3
5437880359;9/1/2020;3420901992;3593044668;8712658490;4;3333333333;3
6484402892;8/16/2020;4171159237;0082034265;4444444444;5;8712658490;2
7252614239;8/18/2020;5753088082;9373896040;5647382910;6;5647382910;1
7000585811;4/3/2020;8583047510;0119905477;2222222222;3;1111111111;6
5112372737;4/16/2020;8342409686;3989199765;5647382910;9;1111111111;3
8595110468;9/19/2020;5539314336;7516925756;8712658490;8;6578901234;8
1735402311;7/9/2020;5914047579;7556596028;5647382910;7;6734957456;8
5589907128;8/3/2020;9792655069;5348400602;2222222222;3;5555555555;1
5741046665;4/10/2020;8135002343;7015457814;6734957456;1;6578901234;2
7033986890;4/11/2020;1817550616;0671239104;1111111111;9;3987678909;9
9019218220;7/1/2020;6244379632;7998185775;3987678909;1;4444444444;3
0042477077;5/15/2020;2636536302;1723187178;1111111111;4;5555555555;6
7887634547;7/18/2020;5355212417;7045046901;4444444444;6;6734957456;4
2496437587;7/29/2020;5341351231;8520201903;8712658490;4;6578901234;5
0279292236;7/28/2020;4764089564;5370018073;6734957456;9;4444444444;7
9628318888;5/6/2020;7006991021;1074801547;4444444444;9;3333333333;8
6483117701;9/23/2020;7168733397;6478325164;1111111111;7;8712658490;1
7427120736;5/27/2020;8054051484;7727767050;5647382910;4;5555555555;4
3405038049;4/11/2020;6797806011;8846211766;8712658490;6;5555555555;6
3600984462;6/17/2020;4338765100;5741798667;3333333333;2;6734957456;7
0894087045;7/23/2020;8867554409;8674263909;4444444444;7;8712658490;5
1096540150;7/9/2020;8335412758;6912883818;2222222222;3;2222222222;1
9100517585;7/15/2020;6179220948;4484311453;5555555555;7;6734957456;4
2560062089;8/8/2020;8764988953;6680851645;3333333333;4;4444444444;5
7327442847;8/2/2020;4966976030;1656336189;3333333333;7;6734957456;1
2004979887;8/1/2020;3582128962;0279038518;3987678909;3;4444444444;8
5064624034;8/5/2020;3087810460;4256681906;2222222222;2;1111111111;5
2063278806;7/6/2020;1589002989;8348432256;1111111111;8;6578901234;7
0634716336;4/29/2020;3477412435;5636766661;8712658490;2;6578901234;1
5391486599;9/1/2020;9127559408;0478325819;5647382910;4;1111111111;6
5008481851;7/29/2020;9284657814;1805899082;6734957456;4;6734957456;4
1974819663;6/26/2020;7547229190;3455143342;2222222222;6;4444444444;3
9632377923;4/5/2020;0259592749;6257079934;4444444444;6;3987678909;9
5705776640;9/6/2020;2979066249;1488595852;1111111111;5;4444444444;3
4629984127;7/26/2020;5206045470;3867098263;3333333333;8;3333333333;9
5722627046;5/21/2020;3687912434;7911823162;2222222222;8;3987678909;4
5317283221;7/11/2020;7428597048;4013372223;4444444444;1;1111111111;8
7394596133;4/21/2020;2917880228;6437216794;5647382910;8;6734957456;5
2870446004;7/29/2020;1370919735;3157480472;6734957456;5;1111111111;3
0531407020;4/25/2020;5042914943;6927506160;6578901234;3;6578901234;7
8618877409;9/5/2020;6501437210;5492366157;6578901234;8;3333333333;8
4467829474;7/17/2020;3713739749;9033188414;5555555555;3;6578901234;9
1755630824;6/9/2020;2116296986;0013601776;8712658490;1;1111111111;1
0005571766;5/8/2020;6138536754;3345408686;1111111111;8;8712658490;1
9080605921;7/24/2020;9480353741;6044630471;1111111111;3;2222222222;8
7361847234;5/1/2020;1937270165;7333577074;2222222222;7;6734957456;8
1975536894;7/25/2020;2123543918;3775222227;5555555555;7;3333333333;7
7930583635;4/30/2020;9772342413;7261958026;5647382910;4;3987678909;5
5037551773;7/23/2020;2799421687;1892707675;3333333333;9;8712658490;6
8456271489;5/10/2020;2048868134;2273585705;2222222222;4;4444444444;4
9706822704;8/9/2020;5521088105;1202623980;3333333333;4;2222222222;6
8259137313;4/13/2020;4898671349;1024906515;5555555555;3;5647382910;9
5506244878;7/7/2020;7744939840;7358523504;5647382910;9;1111111111;8
5459845149;7/16/2020;0486920569;6189760414;8712658490;2;5647382910;2
8656343750;6/22/2020;2913397417;3636030582;3333333333;4;8712658490;4
5677431915;4/11/2020;7673936127;9044795007;5647382910;7;6734957456;3
9961585402;5/31/2020;2535235439;4053241421;2222222222;5;5647382910;8
8837181035;7/21/2020;8703707172;0098650025;1111111111;4;3987678909;3
2695840691;7/3/2020;5488971106;0900564660;1111111111;8;6578901234;8
0045165548;9/24/2020;9089181288;8833533867;6578901234;5;3987678909;8
3911242417;6/2/2020;4221908467;7929855856;3333333333;4;1111111111;2
4102191747;8/21/2020;7073430648;2211842356;6734957456;6;1111111111;7
6190784127;4/6/2020;7522780969;0881341991;3987678909;9;5647382910;9
2031166832;6/23/2020;7426328880;9762715772;2222222222;7;3987678909;5
5748615827;5/30/2020;4576681605;2132798818;3987678909;8;5647382910;2
1242229442;6/7/2020;0748687629;1555556205;8712658490;5;5555555555;1
0282949801;5/18/2020;6501212324;7114963912;8712658490;2;3333333333;1
9127737403;9/18/2020;6355519408;3113936047;5555555555;5;6734957456;2
9302757617;4/30/2020;5313696394;3196868125;5555555555;8;3333333333;8
6952273719;6/8/2020;2467130517;2601977612;3987678909;3;4444444444;9
5561091255;9/13/2020;5085830709;3967555453;1111111111;7;1111111111;4
1925171698;7/24/2020;6272073550;7889835876;6578901234;2;1111111111;3
5969755036;5/1/2020;9474960135;4656978337;6578901234;9;6578901234;7
2040420681;8/14/2020;9290107871;2463692669;1111111111;8;3333333333;1
3972385293;6/11/2020;7588852356;7692583803;8712658490;5;6578901234;3
6792650048;5/21/2020;1435751701;5053480559;6734957456;1;2222222222;7
1402719558;7/18/2020;4737751790;1980165882;1111111111;2;5555555555;1
2810321876;9/9/2020;9445614143;1461929105;5647382910;4;5647382910;4
3075713708;7/4/2020;8199435089;4423305178;2222222222;5;5647382910;8
1028759525;6/10/2020;4981994842;8110452876;5555555555;7;6734957456;1
7783791999;5/28/2020;9986511313;0791789918;2222222222;9;6734957456;5
3984210442;6/17/2020;6660930418;9177734300;1111111111;9;6578901234;2
1214796354;6/7/2020;2934416089;1602463581;4444444444;8;5555555555;8
5107525407;6/2/2020;1436545609;7665354831;3333333333;5;6734957456;2
0381658503;8/19/2020;2663604771;7527138408;5555555555;3;6578901234;7
5049842247;7/30/2020;3139653409;7830356017;1111111111;4;5647382910;2
7443230869;5/6/2020;1194346944;6114112393;4444444444;3;6578901234;3
6788008922;6/20/2020;7587887318;9790323425;3333333333;5;1111111111;1
7097632046;9/10/2020;9060151003;3914469609;5555555555;7;6734957456;4
2770643932;7/18/2020;9415455055;2927319723;1111111111;7;6578901234;7
4957376247;5/30/2020;0691228264;0425993698;2222222222;2;6734957456;7
3417980232;6/8/2020;5150794775;2770358790;6578901234;8;6734957456;3
6943101854;5/10/2020;3671016973;2237556369;5555555555;7;5647382910;3
3818508038;6/14/2020;3767778653;3280158478;8712658490;3;8712658490;4
0607899921;5/4/2020;0221692061;7833207691;2222222222;1;2222222222;8
2827756706;7/25/2020;0585192561;8063076753;3333333333;2;4444444444;6
6121488530;8/27/2020;4699244335;1318516730;5555555555;3;5647382910;7
7094631995;9/3/2020;6943480944;5375386798;3987678909;6;3987678909;8
6817821371;6/3/2020;5253586482;1965530540;8712658490;6;3987678909;5
7524592760;4/28/2020;2450440526;2494628709;8712658490;1;1111111111;5
5259706161;7/3/2020;0190121629;4734837228;6734957456;8;6578901234;9
1581552653;9/4/2020;5288577072;4734272964;1111111111;4;6734957456;7
2654683222;7/31/2020;2367049955;2112940139;6578901234;9;1111111111;4
4207098151;6/27/2020;4587728799;6635938451;5555555555;2;5555555555;6
6257095514;5/16/2020;2570216232;2546958372;3987678909;6;3333333333;7
6614649876;6/5/2020;0561996334;8906806140;6734957456;1;6734957456;2
9707319224;7/9/2020;1971779067;3059546517;4444444444;7;6578901234;3
7529837818;5/25/2020;9065522883;6549486386;4444444444;4;1111111111;1
1865108391;5/15/2020;5419635712;9339552121;8712658490;1;6734957456;2
4203064619;5/13/2020;9723808765;0505589338;3987678909;1;3333333333;8
3677167655;9/11/2020;2922934756;2316155332;5647382910;9;3333333333;1
4670716719;5/4/2020;4111594417;8886444567;4444444444;1;6734957456;1
3947683243;4/26/2020;1772851744;9114404370;5647382910;9;4444444444;8
7926984728;9/11/2020;4720034381;8791255716;1111111111;1;5647382910;8
6305322112;4/28/2020;9799981387;9208021335;8712658490;7;5647382910;4
0789559390;4/1/2020;2630323102;8380495055;2222222222;6;1111111111;2
0233729992;4/16/2020;0955818443;4709383111;8712658490;5;5555555555;7
4243910421;4/25/2020;1259652122;4866494824;6734957456;4;5647382910;7
5472148073;5/31/2020;4441099096;9365258820;5647382910;8;6734957456;9
1230581014;6/21/2020;1954619413;5106947758;6578901234;9;3333333333;1
8410435330;4/1/2020;1302164368;3571947649;2222222222;7;3987678909;2
9005335041;6/6/2020;0339572973;6904942606;3333333333;7;5647382910;8
4450815408;4/10/2020;8756088205;2334609781;6578901234;7;5555555555;1
7847492784;9/12/2020;1003261612;3606104367;4444444444;7;3987678909;1
0892778857;7/4/2020;6153943055;3051109169;4444444444;7;8712658490;3
0689106424;7/30/2020;1908581425;3471229086;3987678909;6;4444444444;1
0946945888;6/29/2020;9511063928;6268765532;5555555555;4;6578901234;2
6755803472;7/9/2020;7663859561;2766287302;3333333333;5;5555555555;3
7189593640;5/11/2020;8592831512;3817258933;4444444444;1;1111111111;3
8742880734;5/6/2020;5993385847;0766135586;2222222222;5;6578901234;7
6465084635;5/25/2020;6808391823;3769521137;1111111111;1;3333333333;8
6361230848;8/1/2020;6118023840;6082162366;4444444444;1;4444444444;5
5230126795;4/25/2020;8062171787;4057326383;3333333333;1;5555555555;1
1436108594;4/25/2020;1713086301;7376402713;3987678909;9;4444444444;4
2628874318;4/15/2020;1672218403;1048432750;5555555555;5;4444444444;2
5553796016;8/6/2020;2362754170;0062383132;8712658490;2;4444444444;6
8561950560;4/11/2020;3618182341;8841778628;5647382910;1;3333333333;6
4862938418;8/11/2020;3999426497;7834287796;6578901234;7;2222222222;9
7776030384;7/24/2020;3405333873;0529462893;2222222222;8;4444444444;5
2810766363;8/11/2020;8069611863;2245871863;5647382910;4;6734957456;9
5688728256;9/16/2020;3266910451;8193810511;8712658490;5;8712658490;7
6703477817;6/22/2020;5197073578;6229963868;2222222222;1;3333333333;3
9703246583;8/14/2020;9945199919;9889423715;6734957456;2;6734957456;4
7708682576;5/21/2020;2455358186;4118201488;3333333333;7;8712658490;8
5445350487;5/19/2020;5128556735;0133727653;1111111111;3;4444444444;4
9859892911;8/6/2020;7809354663;5671188997;1111111111;3;8712658490;3
6686090689;6/2/2020;8306981065;0821559745;4444444444;9;5555555555;5
1166934276;4/20/2020;4856960423;4383226531;5647382910;2;6734957456;5
8280777997;5/22/2020;7971710364;1077882017;2222222222;2;2222222222;4
7249709763;6/30/2020;9586461394;1212989759;1111111111;2;5647382910;2
2326442210;7/6/2020;9027564450;0198598742;5555555555;6;4444444444;8
6267916294;9/12/2020;7734274560;1224556623;6734957456;9;2222222222;6
2836050330;5/8/2020;5472736587;1454236140;5647382910;8;5647382910;8
3483221956;9/10/2020;3855599777;3832770305;1111111111;3;5647382910;3
9728519478;4/20/2020;3189964297;3693498733;8712658490;9;2222222222;4
6489212544;7/24/2020;8734672834;6819665946;3333333333;3;1111111111;3
8958564016;7/30/2020;7476170660;3158159589;4444444444;1;6734957456;6
5129920880;8/5/2020;3667004931;0501744088;5555555555;5;5555555555;5
3174692261;6/1/2020;2214537740;6830029015;6734957456;6;6734957456;9
7002042114;7/13/2020;1812233779;8267078975;8712658490;4;5647382910;9
7130116617;6/30/2020;6477813246;8316253577;3333333333;1;4444444444;8
2561770419;5/2/2020;2703528353;9707291524;2222222222;3;1111111111;9
4316413651;6/21/2020;9744017872;9571176001;3333333333;1;5555555555;4
2325810887;6/7/2020;2926975937;4772790071;1111111111;7;2222222222;8
5174498467;7/19/2020;1612998003;9671433308;5555555555;5;3987678909;9
0673534111;7/30/2020;0271107189;1476894302;4444444444;2;5555555555;9
5292727490;4/6/2020;5333708932;9890744708;2222222222;1;5647382910;1
2976745692;7/9/2020;9405279580;8105268442;5647382910;5;5555555555;9
9919184942;4/4/2020;0574083480;3590764457;1111111111;7;1111111111;3
0647736799;5/2/2020;6233584469;4865759654;5647382910;8;5647382910;4
4225022870;9/4/2020;3264164302;2106169663;2222222222;4;6578901234;7
0341976369;7/1/2020;3947414412;5357000581;2222222222;2;8712658490;6
8851866511;9/13/2020;4047410489;9993722391;3333333333;9;3333333333;1
9469672550;9/20/2020;6317212880;8409378167;5555555555;5;6734957456;8
9519847154;4/4/2020;1377965457;4655609532;4444444444;7;6578901234;8
